Mod:Item:MetaData, Localized Name
aoa3:gleaming_power_stone, Gleaming Power Stone
aoa3:glistening_power_stone, Glistening Power Stone
aoa3:glowing_power_stone, Glowing Power Stone
aoa3:radiant_power_stone, Radiant Power Stone
aoa3:shining_power_stone, Shining Power Stone
aoa3:ambient_infusion_stone, Ambient Infusion Stone
aoa3:blooming_infusion_stone, Blooming Infusion Stone
aoa3:glaring_infusion_stone, Glaring Infusion Stone
aoa3:gleaming_infusion_stone, Gleaming Infusion Stone
aoa3:glistening_infusion_stone, Glistening Infusion Stone
aoa3:glowing_infusion_stone, Glowing Infusion Stone
aoa3:radiant_infusion_stone, Radiant Infusion Stone
aoa3:shining_infusion_stone, Shining Infusion Stone
aoa3:giant_skill_crystal, Giant Skill Crystal
aoa3:large_skill_crystal, Large Skill Crystal
aoa3:medium_skill_crystal, Medium Skill Crystal
aoa3:small_skill_crystal, Small Skill Crystal
aoa3:crystal_box, Crystal Box
aoa3:fish_case, Fish Case
aoa3:gem_bag, Gem Bag
aoa3:rune_box, Rune Box
aoa3:shiny_box, Shiny Box
aoa3:treasure_box, Treasure Box
aoa3:weapons_case, Weapons Case
aoa3:raw_candlefish, Raw Candlefish
aoa3:raw_crimson_skipper, Raw Crimson Skipper
aoa3:raw_crimson_stripefish, Raw Crimson Stripefish
aoa3:raw_dark_hatchetfish, Raw Dark Hatchetfish
aoa3:raw_fingerfish, Raw Fingerfish
aoa3:raw_golden_gullfish, Raw Golden Gullfish
aoa3:raw_ironback, Raw Ironback
aoa3:raw_limefish, Raw Limefish
aoa3:raw_pearl_stripefish, Raw Pearl Stripefish
aoa3:raw_rainbowfish, Raw Rainbowfish
aoa3:raw_razorfish, Raw Razorfish
aoa3:raw_rocketfish, Raw Rocketfish
aoa3:raw_sailback, Raw Sailback
aoa3:raw_sapphire_strider, Raw Sapphire Strider
aoa3:raw_turquoise_stripefish, Raw Turquoise Stripefish
aoa3:raw_violet_skipper, Raw Violet Skipper
aoa3:candlefish, Candlefish
aoa3:crimson_skipper, Crimson Skipper
aoa3:crimson_stripefish, Crimson Stripefish
aoa3:dark_hatchetfish, Dark Hatchetfish
aoa3:fingerfish, Fingerfish
aoa3:golden_gullfish, Golden Gullfish
aoa3:ironback, Ironback
aoa3:limefish, Limefish
aoa3:pearl_stripefish, Pearl Stripefish
aoa3:rainbowfish, Rainbowfish
aoa3:razorfish, Razorfish
aoa3:rocketfish, Rocketfish
aoa3:sailback, Sailback
aoa3:sapphire_strider, Sapphire Strider
aoa3:turquoise_stripefish, Turquoise Stripefish
aoa3:violet_skipper, Violet Skipper
aoa3:bubble_berries, Bubble Berries
aoa3:candy_cane, Candy Cane
aoa3:candy_corn, Candy Corn
aoa3:raw_charger_shank, Raw Charger Shank
aoa3:charger_shank, Charger Shank
aoa3:raw_chimera_chop, Raw Chimera Chop
aoa3:chimera_chop, Chimera Chop
aoa3:raw_ursa_meat, Raw Ursa Meat
aoa3:ursa_meat, Ursa Meat
aoa3:raw_furlion_chop, Raw Furlion Chop
aoa3:furlion_chop, Furlion Chop
aoa3:raw_halycon_beef, Raw Halycon Beef
aoa3:halycon_beef, Halycon Beef
aoa3:eye_candy, Eye Candy
aoa3:fiery_chops, Fiery Chops
aoa3:floracle_sticks, Floracle Sticks
aoa3:fungal_tea, Fungal Tea
aoa3:gingerbread_cookie, Gingerbread Cookie
aoa3:gingerbread_wing, Gingerbread Wing
aoa3:goldicap_petals, Goldicap Petals
aoa3:halycon_milk, Halycon Milk
aoa3:heart_fruit, Heart Fruit
aoa3:hot_rod, Hot Rod
aoa3:lunacrike, Lunacrike
aoa3:luna_globe, Luna Globe
aoa3:lunalons, Lunalons
aoa3:lunarade, Lunarade
aoa3:magic_marang, Magic Marang
aoa3:mystic_shrooms, Mystic Shrooms
aoa3:natural_tea, Natural Tea
aoa3:nature_melon_slice, Nature Melon Slice
aoa3:peppermint_candy, Peppermint Candy
aoa3:rosidons, Rosidons
aoa3:sour_candy, Sour Candy
aoa3:sour_gummy, Sour Gummy
aoa3:sour_pop, Sour Pop
aoa3:spearmint_candy, Spearmint Candy
aoa3:tea, Tea
aoa3:trilliad_leaves, Trilliad Leaves
aoa3:yeti_fingernails, Yeti Fingernails
aoa3:diamond_bowl, Diamond Bowl
aoa3:stone_bowl, Stone Bowl
aoa3:exp_flask, Exp Flask
aoa3:alluricorn_slab, Alluricorn Slab
aoa3:blissard_slab, Blissard Slab
aoa3:compeer_slab, Compeer Slab
aoa3:construct_of_servility_slab, Construct of Servility Slab
aoa3:corby_slab, Corby Slab
aoa3:craggy_slab, Craggy Slab
aoa3:draggy_slab, Draggy Slab
aoa3:ender_carrier_slab, Ender Carrier Slab
aoa3:gnawer_slab, Gnawer Slab
aoa3:goofer_slab, Goofer Slab
aoa3:healing_golem_slab, Healing Golem Slab
aoa3:hellquin_slab, Hellquin Slab
aoa3:horntail_slab, Horntail Slab
aoa3:mecha_cyclops_slab, Mecha Cyclops Slab
aoa3:mecha_skellox_slab, Mecha Skellox Slab
aoa3:penguin_slab, Penguin Slab
aoa3:plateosaur_slab, Plateosaur Slab
aoa3:rammerhorn_slab, Rammerhorn Slab
aoa3:shaddy_slab, Shaddy Slab
aoa3:spikeback_slab, Spikeback Slab
aoa3:spraggy_slab, Spraggy Slab
aoa3:waggy_slab, Waggy Slab
aoa3:bubble_berry_seeds, Bubble Berry Seeds
aoa3:chilli_seeds, Chilli Seeds
aoa3:floracle_seeds, Floracle Seeds
aoa3:goldicap_seeds, Goldicap Seeds
aoa3:heart_fruit_seeds, Heart Fruit Seeds
aoa3:holly_top_seeds, Holly Top Seeds
aoa3:lunacrike_seeds, Lunacrike Seeds
aoa3:luna_globe_seeds, Luna Globe Seeds
aoa3:lunalon_seeds, Lunalon Seeds
aoa3:magic_marang_seeds, Magic Marang Seeds
aoa3:rosidon_seeds, Rosidon Seeds
aoa3:tea_seeds, Tea Seeds
aoa3:thorny_plant_seeds, Thorny Plant Seeds
aoa3:trilliad_seeds, Trilliad Seeds
aoa3:outlaw_disc, Music Disc
aoa3:caverns_disc, Music Disc
aoa3:abyss_stone, Abyssal Stone
aoa3:barathos_hellstone, Barathos Hellstone
aoa3:baron_stone, Baron Stone
aoa3:borean_stone, Borean Stone
aoa3:creep_stone, Creep Stone
aoa3:crystevia_stone, Crystevian Rock
aoa3:deeplands_stone, Deep Rock
aoa3:dustopia_stone, Dustopian Stone
aoa3:gardencia_stone, Gardencian Stone
aoa3:greckon_stone, Greckon Stone
aoa3:haven_stone, Haven Stone
aoa3:iromine_stone, Iro Stone
aoa3:lelyetia_stone, Lelyetian Stone
aoa3:mysterium_stone, Mysterium Stone
aoa3:high_precasia_stone, Precasian Stone
aoa3:low_precasia_stone, Precasian Stone
aoa3:primed_stone, Primed Stone
aoa3:runic_stone, Runic Bricks
aoa3:shyrelands_stone, Shyre Rock
aoa3:toxic_stone, Toxic Stone
aoa3:unstable_stone, Unstable Stone
aoa3:borean_dirt, Borean Dirt
aoa3:candyland_dirt, Candied Dirt
aoa3:celeve_dirt, Celeve Dirt
aoa3:creeponia_dirt, Creeponia Dirt
aoa3:dustopia_dirt, Dustopia Dirt
aoa3:gardencia_dirt, Gardencia Dirt
aoa3:greckon_dirt, Greckon Dirt
aoa3:haven_dirt, Haven Dirt
aoa3:lunalyte_dirt, Lunalyte Dirt
aoa3:lunasole_dirt, Lunasole Dirt
aoa3:mysterium_dirt, Mysterium Dirt
aoa3:toxic_dirt, Toxic Dirt
aoa3:abyss_grass, Abyssal Grass
aoa3:borean_grass, Borean Grass
aoa3:candyland_grass, Candied Grass
aoa3:celeve_grass, Celeve Grass
aoa3:creeponia_grass, Creeponia Grass
aoa3:dustopia_grass, Dustopia Grass
aoa3:gardencia_grass, Gardencia Grass
aoa3:greckon_grass, Greckon Grass
aoa3:haven_grass, Haven Grass
aoa3:iromine_grass, Iromine Grass
aoa3:lelyetia_grass, Lelyetia Grass
aoa3:lelyetia_down_grass, Inverted Lelyetia Grass
aoa3:lunalyte_grass, Lunalyte Grass
aoa3:lunasole_grass, Lunasole Grass
aoa3:mysterium_grass, Mysterium Grass
aoa3:precasia_grass, Precasia Grass
aoa3:runic_grass, Runic Grass
aoa3:shyrelands_grass, Shyre Grass
aoa3:toxic_grass, Toxic Grass
aoa3:amethyst_ore, Amethyst Ore
aoa3:baronyte_ore, Baronyte Ore
aoa3:blazium_ore, Blazium Ore
aoa3:bloodstone_ore, Bloodstone Ore
aoa3:blue_crystal_ore, Blue Gemstone Ore
aoa3:charged_runium_ore, Charged Runium Ore
aoa3:chestbone_fragments_ore, Chestbone Fragments Ore
aoa3:crystallite_ore, Crystallite Ore
aoa3:elecanium_ore, Elecanium Ore
aoa3:emberstone_ore, Emberstone Ore
aoa3:footbone_fragments_ore, Footbone Fragments Ore
aoa3:gemenyte_ore, Gemenyte Ore
aoa3:ghastly_ore, Ghastly Ore
aoa3:ghoulish_ore, Ghoulish Ore
aoa3:green_crystal_ore, Green Gemstone Ore
aoa3:jade_ore, Jade Ore
aoa3:jewelyte_ore, Jewelyte Ore
aoa3:legbone_fragments_ore, Legbone Fragments Ore
aoa3:limonite_ore, Limonite Ore
aoa3:lyon_ore, Lyon Ore
aoa3:mystite_ore, Mystite Ore
aoa3:ornamyte_ore, Ornamyte Ore
aoa3:purple_crystal_ore, Purple Gemstone Ore
aoa3:red_crystal_ore, Red Gemstone Ore
aoa3:rosite_ore, Rosite Ore
aoa3:runium_ore, Runium Ore
aoa3:sapphire_ore, Sapphire Ore
aoa3:shyregem_ore, Shyregem Ore
aoa3:shyrestone_ore, Shyrestone Ore
aoa3:skullbone_fragments_ore, Skullbone Fragments Ore
aoa3:varsium_ore, Varsium Ore
aoa3:white_crystal_ore, White Gemstone Ore
aoa3:yellow_crystal_ore, Yellow Gemstone Ore
aoa3:baron_bricks, Baron Bricks
aoa3:black_bricks, Black Bricks
aoa3:bloodstone_bricks, Bloodstone Bricks
aoa3:blue_bricks, Blue Bricks
aoa3:brown_bricks, Brown Bricks
aoa3:coral_bricks, Coral Bricks
aoa3:creeponia_bricks, Creeponia Bricks
aoa3:crystallite_bricks, Crystallite Bricks
aoa3:crystevia_bricks, Crystevia Bricks
aoa3:cyan_bricks, Cyan Bricks
aoa3:dark_bricks, Dark Bricks
aoa3:dark_blue_bricks, Dark Blue Bricks
aoa3:dark_grey_bricks, Dark Grey Bricks
aoa3:darkwash_bricks, Darkwash Bricks
aoa3:gardencia_bricks, Gardencia Bricks
aoa3:greckon_bricks, Greckon Bricks
aoa3:green_bricks, Green Bricks
aoa3:grey_bricks, Grey Bricks
aoa3:haunted_bricks, Haunted Bricks
aoa3:iro_dotted_bricks, Iro Bricks
aoa3:iro_striped_bricks, Iro Bricks
aoa3:lelyetia_bricks, Lelyetia Bricks
aoa3:lime_bricks, Lime Bricks
aoa3:lunar_bricks, Lunar Bricks
aoa3:magenta_bricks, Magenta Bricks
aoa3:black_mysterium_bricks, Black Mysterium Bricks
aoa3:green_mysterium_bricks, Green Mysterium Bricks
aoa3:orange_bricks, Orange Bricks
aoa3:pink_bricks, Pink Bricks
aoa3:purple_bricks, Purple Bricks
aoa3:red_bricks, Red Bricks
aoa3:rosidian_bricks, Rosidian Bricks
aoa3:runic_construct_bricks, Runic Construct Bricks
aoa3:white_shyre_bricks, Shyre Wall
aoa3:yellow_shyre_bricks, Shyre Wall
aoa3:skeletal_bricks, Skeletal Bricks
aoa3:white_bricks, White Bricks
aoa3:whitewash_bricks, Whitewash Bricks
aoa3:yellow_bricks, Yellow Bricks
aoa3:intricate_amethyst_ivory, Intricate Amethyst Ivory
aoa3:natural_amethyst_ivory, Natural Amethyst Ivory
aoa3:ornate_amethyst_ivory, Ornate Amethyst Ivory
aoa3:patterned_amethyst_ivory, Patterned Amethyst Ivory
aoa3:intricate_ivory, Intricate Ivory
aoa3:intricate_jade_ivory, Intricate Jade Ivory
aoa3:natural_jade_ivory, Natural Jade Ivory
aoa3:ornate_jade_ivory, Ornate Jade Ivory
aoa3:patterned_jade_ivory, Patterned Jade Ivory
aoa3:intricate_limonite_ivory, Intricate Limonite Ivory
aoa3:natural_limonite_ivory, Natural Limonite Ivory
aoa3:ornate_limonite_ivory, Ornate Limonite Ivory
aoa3:patterned_limonite_ivory, Patterned Limonite Ivory
aoa3:natural_ivory, Natural Ivory
aoa3:ornate_ivory, Ornate Ivory
aoa3:patterned_ivory, Patterned Ivory
aoa3:intricate_rosite_ivory, Intricate Rosite Ivory
aoa3:natural_rosite_ivory, Natural Rosite Ivory
aoa3:ornate_rosite_ivory, Ornate Rosite Ivory
aoa3:patterned_rosite_ivory, Patterned Rosite Ivory
aoa3:intricate_sapphire_ivory, Intricate Sapphire Ivory
aoa3:natural_sapphire_ivory, Natural Sapphire Ivory
aoa3:ornate_sapphire_ivory, Ornate Sapphire Ivory
aoa3:patterned_sapphire_ivory, Patterned Sapphire Ivory
aoa3:achony_sapling, Achony Sapling
aoa3:bloodtwister_sapling, Bloodtwister Sapling
aoa3:blue_celevus_sapling, Blue Celevus Sapling
aoa3:blue_haven_sapling, Blue Haven Sapling
aoa3:bright_shyre_sapling, Bright Shyre Sapling
aoa3:churry_sapling, Churry Sapling
aoa3:creep_sapling, Creep Sapling
aoa3:dawnwood_sapling, Dawnwood Sapling
aoa3:eyebush_sapling, Eyebush Sapling
aoa3:eye_hanger_sapling, Eye Hanger Sapling
aoa3:green_celevus_sapling, Green Celevus Sapling
aoa3:haunted_sapling, Haunted Sapling
aoa3:irodust_sapling, Irodust Sapling
aoa3:irogold_sapling, Irogold Sapling
aoa3:lucalus_sapling, Lucalus Sapling
aoa3:lunicia_sapling, Lunicia Sapling
aoa3:lunosso_sapling, Lunosso Sapling
aoa3:pink_haven_sapling, Pink Haven Sapling
aoa3:purple_celevus_sapling, Purple Celevus Sapling
aoa3:purple_haven_sapling, Purple Haven Sapling
aoa3:red_celevus_sapling, Red Celevus Sapling
aoa3:red_haven_sapling, Red Haven Sapling
aoa3:runic_sapling, Runic Sapling
aoa3:shadow_sapling, Shadow Sapling
aoa3:shyre_sapling, Shyre Sapling
aoa3:stranglewood_sapling, Stranglewood Sapling
aoa3:turquoise_haven_sapling, Turquoise Haven Sapling
aoa3:yellow_celevus_sapling, Yellow Celevus Sapling
aoa3:yellow_haven_sapling, Yellow Haven Sapling
aoa3:achony_leaves, Achony Leaves
aoa3:blood_leaves, Blood Leaves
aoa3:blue_celevus_leaves, Blue Celevus Leaves
aoa3:green_celevus_leaves, Green Celevus Leaves
aoa3:purple_celevus_leaves, Purple Celevus Leaves
aoa3:red_celevus_leaves, Red Celevus Leaves
aoa3:white_celevus_leaves, White Celevus Leaves
aoa3:yellow_celevus_leaves, Yellow Celevus Leaves
aoa3:churry_leaves, Churry Leaves
aoa3:creep_leaves, Creep Leaves
aoa3:cycade_leaves, Cycade Leaves
aoa3:dawn_leaves, Dawn Leaves
aoa3:haunted_leaves, Haunted Leaves
aoa3:haunted_eyes_leaves, Haunted Eyes Leaves
aoa3:blue_haven_leaves, Blue Haven Leaves
aoa3:pink_haven_leaves, Pink Haven Leaves
aoa3:purple_haven_leaves, Purple Haven Leaves
aoa3:red_haven_leaves, Red Haven Leaves
aoa3:turquoise_haven_leaves, Turquoise Haven Leaves
aoa3:yellow_haven_leaves, Yellow Haven Leaves
aoa3:irodust_leaves, Irodust Leaves
aoa3:irogold_leaves, Irogold Leaves
aoa3:lelyetian_leaves, Lelyetian Core
aoa3:lucalus_leaves, Lucalus Leaves
aoa3:lunicia_leaves, Lunicia Leaves
aoa3:lunosso_leaves, Lunosso Leaves
aoa3:runic_leaves, Runic Leaves
aoa3:shadow_leaves, Shadow Leaves
aoa3:shadowblood_leaves, Shadowblood Leaves
aoa3:shyre_leaves, Shyre Leaves
aoa3:bright_shyre_leaves, Shyre Leaves
aoa3:stranglewood_leaves, Stranglewood Leaves
aoa3:vein_leaves, Vein Leaves
aoa3:achony_log, Achony Log
aoa3:blood_log, Blood Log
aoa3:churry_log, Churry Log
aoa3:creep_log, Creep Log
aoa3:cycade_log, Cycade Log
aoa3:dawn_log, Dawn Log
aoa3:eyeball_log, Eyeball Log
aoa3:haunted_log, Haunted Log
aoa3:haunted_eye_log, Haunted Large-Eyed Log
aoa3:haunted_eyes_log, Haunted Red Eyes Log
aoa3:haunted_flashing_log, Haunted Flashing Log
aoa3:haunted_purpling_log, Haunted Purpling Log
aoa3:iro_log, Iro Log
aoa3:lucalus_log, Lucalus Log
aoa3:lunide_log, Lunide Log
aoa3:runic_log, Runic Log
aoa3:shadow_log, Shadow Log
aoa3:shyre_log, Shyre Log
aoa3:stranglewood_log, Stranglewood Log
aoa3:toxic_log, Toxic Log
aoa3:achony_planks, Achony Planks
aoa3:bloodwood_planks, Bloodwood Planks
aoa3:churry_planks, Churry Planks
aoa3:creep_planks, Creep Planks
aoa3:cycade_planks, Cycade Planks
aoa3:dawnwood_planks, Dawnwood Planks
aoa3:hauntedwood_planks, Hauntedwood Planks
aoa3:irowood_planks, Irowood Planks
aoa3:lucalus_planks, Lucalus Planks
aoa3:lunide_planks, Lunide Planks
aoa3:runic_planks, Runic Planks
aoa3:shadow_planks, Shadow Planks
aoa3:shyre_planks, Shyre Planks
aoa3:stranglewood_planks, Stranglewood Planks
aoa3:toxicwood_planks, Toxicwood Planks
aoa3:achony_slab:0, Achony Slab
aoa3:baron_bricks_slab:0, Baron Bricks Slab
aoa3:black_bricks_slab:0, Black Bricks Slab
aoa3:bloodstone_bricks_slab:0, Bloodstone Bricks Slab
aoa3:bloodwood_slab:0, Bloodwood Slab
aoa3:blue_bricks_slab:0, Blue Bricks Slab
aoa3:brown_bricks_slab:0, Brown Bricks Slab
aoa3:churry_slab:0, Churry Slab
aoa3:coral_bricks_slab:0, Coral Bricks Slab
aoa3:creep_slab:0, Creep Slab
aoa3:creeponia_bricks_slab:0, Creeponia Bricks Slab
aoa3:crystallite_bricks_slab:0, Crystallite Bricks Slab
aoa3:crystevia_bricks_slab:0, Crystevia Bricks Slab
aoa3:cyan_bricks_slab:0, Cyan Bricks Slab
aoa3:cycade_slab:0, Cycade Slab
aoa3:dark_blue_bricks_slab:0, Dark Blue Bricks Slab
aoa3:dark_bricks_slab:0, Dark Bricks Slab
aoa3:dark_grey_bricks_slab:0, Dark Grey Bricks Slab
aoa3:darkwash_bricks_slab:0, Darkwash Bricks Slab
aoa3:dawnwood_slab:0, Dawnwood Slab
aoa3:gardencia_bricks_slab:0, Gardencia Bricks Slab
aoa3:greckon_bricks_slab:0, Greckon Bricks Slab
aoa3:green_bricks_slab:0, Green Bricks Slab
aoa3:grey_bricks_slab:0, Grey Bricks Slab
aoa3:haunted_bricks_slab:0, Haunted Bricks Slab
aoa3:hauntedwood_slab:0, Hauntedwood Slab
aoa3:iro_dotted_bricks_slab:0, Iro Bricks Slab
aoa3:iro_striped_bricks_slab:0, Iro Bricks Slab
aoa3:irowood_slab:0, Irowood Slab
aoa3:intricate_amethyst_ivory_slab:0, Intricate Amethyst Ivory Slab
aoa3:natural_amethyst_ivory_slab:0, Natural Amethyst Ivory Slab
aoa3:ornate_amethyst_ivory_slab:0, Ornate Amethyst Ivory Slab
aoa3:patterned_amethyst_ivory_slab:0, Patterned Amethyst Ivory Slab
aoa3:intricate_ivory_slab:0, Intricate Ivory Slab
aoa3:intricate_jade_ivory_slab:0, Intricate Jade Ivory Slab
aoa3:natural_jade_ivory_slab:0, Natural Jade Ivory Slab
aoa3:ornate_jade_ivory_slab:0, Ornate Jade Ivory Slab
aoa3:patterned_jade_ivory_slab:0, Patterned Jade Ivory Slab
aoa3:intricate_limonite_ivory_slab:0, Intricate Limonite Ivory Slab
aoa3:natural_limonite_ivory_slab:0, Natural Limonite Ivory Slab
aoa3:ornate_limonite_ivory_slab:0, Ornate Limonite Ivory Slab
aoa3:patterned_limonite_ivory_slab:0, Patterned Limonite Ivory Slab
aoa3:natural_ivory_slab:0, Natural Ivory Slab
aoa3:ornate_ivory_slab:0, Ornate Ivory Slab
aoa3:patterned_ivory_slab:0, Patterned Ivory Slab
aoa3:intricate_rosite_ivory_slab:0, Intricate Rosite Ivory Slab
aoa3:natural_rosite_ivory_slab:0, Natural Rosite Ivory Slab
aoa3:ornate_rosite_ivory_slab:0, Ornate Rosite Ivory Slab
aoa3:patterned_rosite_ivory_slab:0, Patterned Rosite Ivory Slab
aoa3:intricate_sapphire_ivory_slab:0, Intricate Sapphire Ivory Slab
aoa3:natural_sapphire_ivory_slab:0, Natural Sapphire Ivory Slab
aoa3:ornate_sapphire_ivory_slab:0, Ornate Sapphire Ivory Slab
aoa3:patterned_sapphire_ivory_slab:0, Patterned Sapphire Ivory Slab
aoa3:lelyetia_bricks_slab:0, Lelyetia Bricks Slab
aoa3:lime_bricks_slab:0, Lime Bricks Slab
aoa3:lucalus_slab:0, Lucalus Slab
aoa3:lunar_bricks_slab:0, Lunar Bricks Slab
aoa3:lunide_slab:0, Lunide Slab
aoa3:magenta_bricks_slab:0, Magenta Bricks Slab
aoa3:black_mysterium_bricks_slab:0, Mysterium Black Bricks Slab
aoa3:green_mysterium_bricks_slab:0, Mysterium Green Bricks Slab
aoa3:orange_bricks_slab:0, Orange Bricks Slab
aoa3:pink_bricks_slab:0, Pink Bricks Slab
aoa3:purple_bricks_slab:0, Purple Bricks Slab
aoa3:red_bricks_slab:0, Red Bricks Slab
aoa3:rosidian_bricks_slab:0, Rosidian Bricks Slab
aoa3:runic_slab:0, Runic Slab
aoa3:runic_construct_bricks_slab:0, Runic Construct Bricks Slab
aoa3:shadow_slab:0, Shadow Slab
aoa3:shyre_slab:0, Shyre Slab
aoa3:white_shyre_bricks_slab:0, Shyre Wall Slab
aoa3:yellow_shyre_bricks_slab:0, Shyre Wall Slab
aoa3:skeletal_bricks_slab:0, Skeletal Bricks Slab
aoa3:stranglewood_slab:0, Stranglewood Slab
aoa3:toxicwood_slab:0, Toxicwood Slab
aoa3:whitewash_bricks_slab:0, Whitewash Bricks Slab
aoa3:yellow_bricks_slab:0, Yellow Bricks Slab
aoa3:achony_stairs, Achony Stairs
aoa3:baron_bricks_stairs, Baron Bricks Stairs
aoa3:black_bricks_stairs, Black Bricks Stairs
aoa3:bloodstone_bricks_stairs, Bloodstone Bricks Stairs
aoa3:bloodwood_stairs, Bloodwood Stairs
aoa3:blue_bricks_stairs, Blue Bricks Stairs
aoa3:brown_bricks_stairs, Brown Bricks Stairs
aoa3:churry_stairs, Churry Stairs
aoa3:coral_bricks_stairs, Coral Bricks Stairs
aoa3:creep_stairs, Creep Stairs
aoa3:creeponia_bricks_stairs, Creeponia Bricks Stairs
aoa3:crystallite_bricks_stairs, Crystallite Bricks Stairs
aoa3:crystevia_bricks_stairs, Crystevia Bricks Stairs
aoa3:cyan_bricks_stairs, Cyan Bricks Stairs
aoa3:cycade_stairs, Cycade Stairs
aoa3:dark_blue_bricks_stairs, Dark Blue Bricks Stairs
aoa3:dark_bricks_stairs, Dark Bricks Stairs
aoa3:dark_grey_bricks_stairs, Dark Grey Bricks Stairs
aoa3:darkwash_bricks_stairs, Darkwash Bricks Stairs
aoa3:dawnwood_stairs, Dawnwood Stairs
aoa3:gardencia_bricks_stairs, Gardencia Bricks Stairs
aoa3:greckon_bricks_stairs, Greckon Bricks Stairs
aoa3:green_bricks_stairs, Green Bricks Stairs
aoa3:grey_bricks_stairs, Grey Bricks Stairs
aoa3:haunted_bricks_stairs, Haunted Bricks Stairs
aoa3:hauntedwood_stairs, Hauntedwood Stairs
aoa3:iro_dotted_bricks_stairs, Iro Bricks Stairs
aoa3:iro_striped_bricks_stairs, Iro Bricks Stairs
aoa3:irowood_stairs, Irowood Stairs
aoa3:intricate_amethyst_ivory_stairs, Intricate Amethyst Ivory Stairs
aoa3:natural_amethyst_ivory_stairs, Natural Amethyst Ivory Stairs
aoa3:ornate_amethyst_ivory_stairs, Ornate Amethyst Ivory Stairs
aoa3:patterned_amethyst_ivory_stairs, Patterned Amethyst Ivory Stairs
aoa3:intricate_ivory_stairs, Intricate Ivory Stairs
aoa3:intricate_jade_ivory_stairs, Intricate Jade Ivory Stairs
aoa3:natural_jade_ivory_stairs, Natural Jade Ivory Stairs
aoa3:ornate_jade_ivory_stairs, Ornate Jade Ivory Stairs
aoa3:patterned_jade_ivory_stairs, Patterned Jade Ivory Stairs
aoa3:intricate_limonite_ivory_stairs, Intricate Limonite Ivory Stairs
aoa3:natural_limonite_ivory_stairs, Natural Limonite Ivory Stairs
aoa3:ornate_limonite_ivory_stairs, Ornate Limonite Ivory Stairs
aoa3:patterned_limonite_ivory_stairs, Patterned Limonite Ivory Stairs
aoa3:natural_ivory_stairs, Natural Ivory Stairs
aoa3:ornate_ivory_stairs, Ornate Ivory Stairs
aoa3:patterned_ivory_stairs, Patterned Ivory Stairs
aoa3:intricate_rosite_ivory_stairs, Intricate Rosite Ivory Stairs
aoa3:natural_rosite_ivory_stairs, Natural Rosite Ivory Stairs
aoa3:ornate_rosite_ivory_stairs, Ornate Rosite Ivory Stairs
aoa3:patterned_rosite_ivory_stairs, Patterned Rosite Ivory Stairs
aoa3:intricate_sapphire_ivory_stairs, Intricate Sapphire Ivory Stairs
aoa3:natural_sapphire_ivory_stairs, Natural Sapphire Ivory Stairs
aoa3:ornate_sapphire_ivory_stairs, Ornate Sapphire Ivory Stairs
aoa3:patterned_sapphire_ivory_stairs, Patterned Sapphire Ivory Stairs
aoa3:lelyetia_bricks_stairs, Lelyetia Bricks Stairs
aoa3:lime_bricks_stairs, Lime Bricks Stairs
aoa3:lucalus_stairs, Lucalus Stairs
aoa3:lunar_bricks_stairs, Lunar Bricks Stairs
aoa3:lunide_stairs, Lunide Stairs
aoa3:magenta_bricks_stairs, Magenta Bricks Stairs
aoa3:black_mysterium_bricks_stairs, Mysterium Black Bricks Stairs
aoa3:green_mysterium_bricks_stairs, Mysterium Green Bricks Stairs
aoa3:orange_bricks_stairs, Orange Bricks Stairs
aoa3:pink_bricks_stairs, Pink Bricks Stairs
aoa3:purple_bricks_stairs, Purple Bricks Stairs
aoa3:red_bricks_stairs, Red Bricks Stairs
aoa3:rosidian_bricks_stairs, Rosidian Bricks Stairs
aoa3:runic_stairs, Runic Stairs
aoa3:runic_construct_bricks_stairs, Runic Construct Bricks Stairs
aoa3:shadow_stairs, Shadow Stairs
aoa3:shyre_stairs, Shyre Stairs
aoa3:white_shyre_bricks_stairs, Shyre White Bricks Stairs
aoa3:yellow_shyre_bricks_stairs, Shyre Yellow Bricks Stairs
aoa3:skeletal_bricks_stairs, Skeletal Bricks Stairs
aoa3:stranglewood_stairs, Stranglewood Stairs
aoa3:toxicwood_stairs, Toxicwood Stairs
aoa3:whitewash_bricks_stairs, Whitewash Bricks Stairs
aoa3:yellow_bricks_stairs, Yellow Bricks Stairs
aoa3:achony_fence, Achony Fence
aoa3:bloodwood_fence, Bloodwood Fence
aoa3:churry_fence, Churry Fence
aoa3:creep_fence, Creep Fence
aoa3:cycade_fence, Cycade Fence
aoa3:dawnwood_fence, Dawnwood Fence
aoa3:hauntedwood_fence, Hauntedwood Fence
